,ArticleIds,AuthorList,DOI,EPubDate,FullJournalName,Id,Issue,Item,Pages,PubDate,SO,Source,Title,Volume
172,"{'pubmed': [], 'medline': [], 'pmid': '27378901', 'doi': '10.3389/fninf.2016.00019', 'pmcid': 'PMC4905976'}","['Nicolaou N', 'Constandinou TG']",10.3389/fninf.2016.00019,2016 Jun 14,Frontiers in Neuroinformatics,4905976,,[],19,2016 Jun 14,2016 Jun 14;10:19,Front Neuroinform,A Nonlinear Causality Estimator Based on Non-Parametric Multiplicative Regression,10
173,"{'pubmed': [], 'medline': [], 'pmid': '27271980', 'doi': '10.1038/srep27556', 'pmcid': 'PMC4897647'}","['Luque-Casado A', 'Perakakis P', 'Ciria LF', 'Sanabria D']",10.1038/srep27556,2016 Jun 8,Scientific Reports,4897647,,[],27556,2016 Jun 8,2016 Jun 8;6:27556,Sci Rep,Transient autonomic responses during sustained attention in high and low fit young adults,6
174,"{'pubmed': [], 'medline': [], 'pmid': '27273881', 'doi': '10.14814/phy2.12826', 'pmcid': 'PMC4908501'}","['Goit RK', 'Jha SK', 'Pant BN']",10.14814/phy2.12826,2016 Jun 7,Physiological Reports,4908501,11,[],e12826,2016 Jun 7,2016 Jun 7;4(11):e12826,Physiol Rep,Alteration of cardiac autonomic function in patients with newly diagnosed epilepsy,4
175,"{'pubmed': [], 'medline': [], 'pmid': '27375490', 'doi': '10.3389/fphys.2016.00211', 'pmcid': 'PMC4895057'}","['Klippel BF', 'Duemke LB', 'Leal MA', 'Friques AG', 'Dantas EM', 'Dalvi RF', 'Gava AL', 'Pereira TM', 'Andrade TU', 'Meyrelles SS', 'Campagnaro BP', 'Vasquez EC']",10.3389/fphys.2016.00211,2016 Jun 7,Frontiers in Physiology,4895057,,[],211,2016 Jun 7,2016 Jun 7;7:211,Front Physiol,Effects of Kefir on the Cardiac Autonomic Tones and Baroreflex Sensitivity in Spontaneously Hypertensive Rats,7
176,"{'pubmed': [], 'medline': [], 'pmid': '27271310', 'doi': '10.1161/HYPERTENSIONAHA.116.07199', 'pmcid': 'PMC4945429', 'MID': 'NIHMS785066'}","['Okamoto LE', 'Diedrich A', 'Baudenbacher FJ', 'Harder R', 'Whitfield JS', 'Iqbal F', 'Gamboa A', 'Shibao CA', 'Black BK', 'Raj SR', 'Robertson D', 'Biaggioni I']",10.1161/HYPERTENSIONAHA.116.07199,2016 Jun 6,Hypertension,4945429,2,[],418-426,2016 Jun 6,2016 Jun 6;68(2):418-426,Hypertension,EFFICACY OF SERVO-CONTROLLED SPLANCHNIC VENOUS COMPRESSION IN THE TREATMENT OF ORTHOSTATIC HYPOTENSION. A RANDOMIZED COMPARISON WITH MIDODRINE,68
177,"{'pubmed': [], 'medline': [], 'pmid': '27255891', 'doi': '10.1186/s40359-016-0138-z', 'pmcid': 'PMC4891851'}","['Chalmers JA', 'Heathers JA', 'Abbott MJ', 'Kemp AH', 'Quintana DS']",10.1186/s40359-016-0138-z,2016 Jun 3,BMC Psychology,4891851,,[],32,2016 Jun 3,2016 Jun 3;4:32,BMC Psychol,Worry is associated with robust reductions in heart rate variability: a transdiagnostic study of anxiety psychopathology,4
178,"{'pubmed': [], 'medline': [], 'pmid': '27253187', 'doi': '10.1371/journal.pone.0156628', 'pmcid': 'PMC4890801'}","['Gong X', 'Huang L', 'Liu X', 'Li C', 'Mao X', 'Liu W', 'Huang X', 'Chu H', 'Wang Y', 'Wu W', 'Lu J']",10.1371/journal.pone.0156628,2016 Jun 2,PLoS ONE,4890801,6,[],e0156628,2016 Jun 2,2016 Jun 2;11(6):e0156628,PLoS One,Correlation Analysis between Polysomnography Diagnostic Indices and Heart Rate Variability Parameters among Patients with Obstructive Sleep Apnea Hypopnea Syndrome,11
179,"{'pubmed': [], 'medline': [], 'pmid': '27313543', 'doi': '10.3389/fphys.2016.00204', 'pmcid': 'PMC4889607'}","['Hintsala HE', 'Kiviniemi AM', 'Tulppo MP', 'Helakari H', 'Rintamäki H', 'Mäntysaari M', 'Herzig KH', 'Keinänen-Kiukaanniemi S', 'Jaakkola JJ', 'Ikäheimo TM']",10.3389/fphys.2016.00204,2016 Jun 2,Frontiers in Physiology,4889607,,[],204,2016 Jun 2,2016 Jun 2;7:204,Front Physiol,Hypertension Does Not Alter the Increase in Cardiac Baroreflex Sensitivity Caused by Moderate Cold Exposure,7
180,"{'pubmed': [], 'medline': [], 'pmid': '27346906', 'doi': '10.1016/j.dr.2016.02.001', 'pmcid': 'PMC4917209', 'MID': 'NIHMS763629'}","['Petersen IT', 'Hoyniak CP', 'McQuillan ME', 'Bates JE', 'Staples AD']",10.1016/j.dr.2016.02.001,,Developmental review : DR,4917209,,[],25-71,2016 Jun,2016 Jun;40:25-71,Dev Rev,Measuring the development of inhibitory control: The challenge of heterotypic continuity,40
181,"{'pubmed': [], 'medline': [], 'pmid': '27306733', 'doi': '10.1016/j.drugalcdep.2016.01.033', 'pmcid': 'PMC4911543', 'MID': 'NIHMS772752'}","['Clark CA', 'Skowron EA', 'Giuliano RJ', 'Fisher PA']",10.1016/j.drugalcdep.2016.01.033,,Drug and alcohol dependence,4911543,Suppl 1,[],S60-S69,2016 Jun 1,2016 Jun 1;163(Suppl 1):S60-S69,Drug Alcohol Depend,"Intersections between cardiac physiology, emotion regulation and interpersonal warmth in preschoolers: Implications for drug abuse prevention from translational neuroscience",163
182,"{'pubmed': [], 'medline': [], 'pmid': '27294714', 'doi': '10.1037/pag0000092', 'pmcid': 'PMC4910626', 'MID': 'NIHMS780006'}","['Uchino BN', 'Kent de Grey RG', 'Cronan S']",10.1037/pag0000092,,Psychology and aging,4910626,4,[],321-326,2016 Jun,2016 Jun;31(4):321-326,Psychol Aging,The Quality of Social Networks Predicts Age-Related Changes in Cardiovascular Reactivity to Stress,31
183,"{'pubmed': [], 'medline': [], 'pmid': '27246836', 'doi': '10.1186/s12889-016-3133-7', 'pmcid': 'PMC4888421'}","['Wideman L', 'Calkins SD', 'Janssen JA', 'Lovelady CA', 'Dollar JM', 'Keane SP', 'Perrin EM', 'Shanahan L']",10.1186/s12889-016-3133-7,2016 Jun 1,BMC Public Health,4888421,,[],459,2016 Jun 1,2016 Jun 1;16:459,BMC Public Health,"Rationale, design and methods for the RIGHT Track Health Study: pathways from childhood self-regulation to cardiovascular risk in adolescence",16
184,"{'pubmed': [], 'medline': [], 'pmid': '27313550', 'doi': '10.3389/fpsyg.2016.00754', 'pmcid': 'PMC4887486'}","['Clark GI', 'Rock AJ']",10.3389/fpsyg.2016.00754,2016 Jun 1,Frontiers in Psychology,4887486,,[],754,2016 Jun 1,2016 Jun 1;7:754,Front Psychol,Processes Contributing to the Maintenance of Flying Phobia: A Narrative Review,7
185,"{'pubmed': [], 'medline': [], 'pmid': '26721471', 'doi': '10.1007/s10484-015-9321-x', 'pmcid': 'PMC4860116', 'MID': 'NIHMS748624'}","['Butzer B', 'Ahmed K', 'Khalsa SB']",10.1007/s10484-015-9321-x,,Applied psychophysiology and biofeedback,4860116,2,[],191-202,2016 Jun,2016 Jun;41(2):191-202,Appl Psychophysiol Biofeedback,Yoga Enhances Positive Psychological States In Young Adult Musicians,41
186,"{'pubmed': [], 'medline': [], 'pmid': '27121428', 'doi': '10.9758/cpn.2016.14.2.168', 'pmcid': 'PMC4857864'}","['Lin IM', 'Ko JM', 'Fan SY', 'Yen CF']",10.9758/cpn.2016.14.2.168,2016 May 31,Clinical Psychopharmacology and Neuroscience,4857864,2,[],168-176,2016 May 31,2016 May 31;14(2):168-176,Clin Psychopharmacol Neurosci,Heart Rate Variability and the Efficacy of Biofeedback in Heroin Users with Depressive Symptoms,14
187,"{'pubmed': [], 'medline': [], 'pmid': '27098282', 'doi': '10.1113/JP271875', 'pmcid': 'PMC4945718'}",['Joyner MJ'],10.1113/JP271875,2016 May 27,The Journal of Physiology,4945718,14,[],4009-4013,2016 May 27,2016 May 27;594(14):4009-4013,J Physiol,Preclinical and clinical evaluation of autonomic function in humans,594
188,"{'pubmed': [], 'medline': [], 'pmid': '27238726', 'doi': '10.1016/j.neuroimage.2016.05.046', 'pmcid': 'PMC4933013', 'MID': 'NIHMS793966'}","['Yee JR', 'Kenkel WM', 'Kulkarni P', 'Moore K', 'Perkeybile AM', 'Toddes S', 'Amacker JA', 'Carter CS', 'Ferris CF']",10.1016/j.neuroimage.2016.05.046,2016 May 27,NeuroImage,4933013,,[],221-232,2016 May 27,2016 May 27;138:221-232,Neuroimage,BOLD fMRI in awake prairie voles: a platform for translational social and affective neuroscience,138
189,"{'pubmed': [], 'medline': [], 'pmid': '27227940', 'doi': '10.1097/MD.0000000000003749', 'pmcid': 'PMC4902364'}","['Wei CY', 'Kung WM', 'Chou YS', 'Wang YC', 'Tai HC', 'Wei JC']",10.1097/MD.0000000000003749,2016 May 27,Medicine,4902364,21,[],e3749,2016 May 27,2016 May 27;95(21):e3749,Medicine (Baltimore),Cardiac Autonomic Function in Patients With Ankylosing Spondylitis: A Case-Control Study,95
190,"{'pubmed': [], 'medline': [], 'pmid': '27221073', 'doi': '10.1002/mrm.26274', 'pmcid': 'PMC5412916'}","['Cruz G', 'Atkinson D', 'Henningsson M', 'Botnar RM', 'Prieto C']",10.1002/mrm.26274,2016 May 25,Magnetic Resonance in Medicine,5412916,5,[],1894-1908,2016 May 25,2016 May 25;77(5):1894-1908,Magn Reson Med,Highly efficient nonrigid motion‐corrected 3D whole‐heart coronary vessel wall imaging,77
191,"{'pubmed': [], 'medline': [], 'pmid': '27235685', 'doi': '10.1016/j.biopsycho.2016.05.010', 'pmcid': 'PMC4956523', 'MID': 'NIHMS793586'}","['Crane NA', 'Gorka SM', 'Giedgowd GE', 'Conrad M', 'Langenecker SA', 'Mermelstein RJ', 'Kassel JD']",10.1016/j.biopsycho.2016.05.010,2016 May 25,Biological psychology,4956523,,[],107-113,2016 May 25,2016 May 25;118:107-113,Biol Psychol,Adolescent’s Respiratory Sinus Arrhythmia is Associated with Smoking Rate Five Years Later,118
192,"{'pubmed': [], 'medline': [], 'pmid': '27219342', 'doi': '10.1038/tp.2016.82', 'pmcid': 'PMC5070050'}","['Leclère C', 'Avril M', 'Viaux-Savelon S', 'Bodeau N', 'Achard C', 'Missonnier S', 'Keren M', 'Feldman R', 'Chetouani M', 'Cohen D']",10.1038/tp.2016.82,2016 May 24,Translational Psychiatry,5070050,5,[],e816-,2016 May 24,2016 May 24;6(5):e816-,Transl Psychiatry,Interaction and behaviour imaging: a novel method to measure mother–infant interaction using video 3D reconstruction,6
193,"{'pubmed': [], 'medline': [], 'pmid': '27044994', 'doi': '10.1098/rsta.2015.0188', 'pmcid': 'PMC4822447'}","['Chang C', 'Raven EP', 'Duyn JH']",10.1098/rsta.2015.0188,,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences",4822447,2067,[],20150188,2016 May 13,2016 May 13;374(2067):20150188,Philos Trans A Math Phys Eng Sci,Brain–heart interactions: challenges and opportunities with functional magnetic resonance imaging at ultra-high field,374
194,"{'pubmed': [], 'medline': [], 'pmid': '27044992', 'doi': '10.1098/rsta.2015.0184', 'pmcid': 'PMC4822444'}","['Bianciardi M', 'Toschi N', 'Polimeni JR', 'Evans KC', 'Bhat H', 'Keil B', 'Rosen BR', 'Boas DA', 'Wald LL']",10.1098/rsta.2015.0184,,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences",4822444,2067,[],20150184,2016 May 13,2016 May 13;374(2067):20150184,Philos Trans A Math Phys Eng Sci,The pulsatility volume index: an indicator of cerebrovascular compliance based on fast magnetic resonance imaging of cardiac and respiratory pulsatility,374
195,"{'pubmed': [], 'medline': [], 'pmid': '27044989', 'doi': '10.1098/rsta.2015.0180', 'pmcid': 'PMC4822442'}","['Marmarelis VZ', 'Mitsis GD', 'Shin DC', 'Zhang R']",10.1098/rsta.2015.0180,,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences",4822442,2067,[],20150180,2016 May 13,2016 May 13;374(2067):20150180,Philos Trans A Math Phys Eng Sci,"Multiple-input nonlinear modelling of cerebral haemodynamics using spontaneous arterial blood pressure, end-tidal CO2 and heart rate measurements",374
196,"{'pubmed': [], 'medline': [], 'pmid': '27177763', 'doi': '10.1016/j.neuroimage.2016.05.025', 'pmcid': 'PMC5148619', 'MID': 'CAMS6368'}","['Golestani AM', 'Wei LL', 'Chen JJ']",10.1016/j.neuroimage.2016.05.025,2016 May 11,NeuroImage,5148619,,[],147-163,2016 May 11,2016 May 11;138:147-163,Neuroimage,Quantitative Mapping of Cerebrovascular Reactivity using Resting-state BOLD fMRI: Validation in Healthy Adults,138
197,"{'pubmed': [], 'medline': [], 'pmid': '27167136', 'doi': '10.1186/s10194-016-0645-6', 'pmcid': 'PMC4864743'}","['Mamontov OV', 'Babayan L', 'Amelin AV', 'Giniatullin R', 'Kamshilin AA']",10.1186/s10194-016-0645-6,2016 May 11,The Journal of Headache and Pain,4864743,,[],52,2016 May 11,2016 May 11;17:52,J Headache Pain,Autonomous control of cardiovascular reactivity in patients with episodic and chronic forms of migraine,17
198,"{'pubmed': [], 'medline': [], 'pmid': '27163204', 'doi': '10.1038/tp.2016.73', 'pmcid': 'PMC5070064'}","['Quintana DS', 'Alvares GA', 'Heathers JA']",10.1038/tp.2016.73,2016 May 10,Translational Psychiatry,5070064,5,[],e803-,2016 May 10,2016 May 10;6(5):e803-,Transl Psychiatry,Guidelines for Reporting Articles on Psychiatry and Heart rate variability (GRAPH): recommendations to advance research communication,6
199,"{'pubmed': [], 'medline': [], 'pmid': '27165346', 'doi': '10.1186/s12888-016-0850-5', 'pmcid': 'PMC4862083'}","['Liddell BJ', 'Kemp AH', 'Steel Z', 'Nickerson A', 'Bryant RA', 'Tam N', 'Tay AK', 'Silove D']",10.1186/s12888-016-0850-5,2016 May 10,BMC Psychiatry,4862083,,[],133,2016 May 10,2016 May 10;16:133,BMC Psychiatry,"Heart rate variability and the relationship between trauma exposure age, and psychopathology in a post-conflict setting",16
200,"{'pubmed': [], 'medline': [], 'pmid': '27174723', 'doi': '10.1016/j.biopsycho.2016.04.068', 'pmcid': 'PMC4956535', 'MID': 'NIHMS789203'}","['Silvia PJ', 'Mironovová Z', 'McHone AN', 'Sperry SH', 'Harper KL', 'Kwapil TR', 'Eddington KM']",10.1016/j.biopsycho.2016.04.068,2016 May 9,Biological psychology,4956535,,[],52-60,2016 May 9,2016 May 9;118:52-60,Biol Psychol,Do Depressive Symptoms “Blunt” Effort? An Analysis of Cardiac Engagement and Withdrawal for an Increasingly Difficult Task,118
201,"{'pubmed': [], 'medline': [], 'pmid': '27160198', 'doi': '10.1161/HYPERTENSIONAHA.116.07232', 'pmcid': 'PMC4900898', 'MID': 'NIHMS774930'}","['Lohmeier TE', 'Iliescu R', 'Tudorancea I', 'Cazan R', 'Cates AW', 'Georgakopoulos D', 'Irwin ED']",10.1161/HYPERTENSIONAHA.116.07232,2016 May 9,Hypertension,4900898,1,[],227-235,2016 May 9,2016 May 9;68(1):227-235,Hypertension,Chronic Interactions between Carotid Baroreceptors and Chemoreceptors in Obesity Hypertension,68
202,"{'pubmed': [], 'medline': [], 'pmid': '27199871', 'doi': '10.3389/fpsyg.2016.00652', 'pmcid': 'PMC4858525'}","['Seligowski AV', 'Lee DJ', 'Miron LR', 'Orcutt HK', 'Jovanovic T', 'Norrholm SD']",10.3389/fpsyg.2016.00652,2016 May 6,Frontiers in Psychology,4858525,,[],652,2016 May 6,2016 May 6;7:652,Front Psychol,Prospective Associations between Emotion Dysregulation and Fear-Potentiated Startle: The Moderating Effect of Respiratory Sinus Arrhythmia,7
203,"{'pubmed': [], 'medline': [], 'pmid': '27146718', 'doi': '10.1186/s12883-016-0584-5', 'pmcid': 'PMC4857428'}","['Hilz MJ', 'Liu M', 'Koehn J', 'Wang R', 'Ammon F', 'Flanagan SR', 'Hösl KM']",10.1186/s12883-016-0584-5,2016 May 4,BMC Neurology,4857428,,[],61,2016 May 4,2016 May 4;16:61,BMC Neurol,Valsalva maneuver unveils central baroreflex dysfunction with altered blood pressure control in persons with a history of mild traumatic brain injury,16
204,"{'pubmed': [], 'medline': [], 'pmid': '27144385', 'doi': '10.1371/journal.pone.0153712', 'pmcid': 'PMC4856346'}","['Kätsyri J', 'Kinnunen T', 'Kusumoto K', 'Oittinen P', 'Ravaja N']",10.1371/journal.pone.0153712,2016 May 4,PLoS ONE,4856346,5,[],e0153712,2016 May 4,2016 May 4;11(5):e0153712,PLoS One,Negativity Bias in Media Multitasking: The Effects of Negative Social Media Messages on Attention to Television News Broadcasts,11
205,"{'pubmed': [], 'medline': [], 'pmid': '27199770', 'doi': '10.3389/fphys.2016.00155', 'pmcid': 'PMC4852288'}","['Younes M', 'Robert C', 'Barrey E', 'Cottin F']",10.3389/fphys.2016.00155,2016 May 2,Frontiers in Physiology,4852288,,[],155,2016 May 2,2016 May 2;7:155,Front Physiol,"Effects of Age, Exercise Duration, and Test Conditions on Heart Rate Variability in Young Endurance Horses",7
206,"{'pubmed': [], 'medline': [], 'pmid': '26926327', 'doi': '10.1097/GME.0000000000000586', 'pmcid': 'PMC4844776', 'MID': 'NIHMS734594'}","['Thurston RC', 'Matthews KA', 'Chang Y', 'Santoro N', 'Barinas-Mitchell E', 'von Känel R', 'Landsittel DP', 'Jennings JR']",10.1097/GME.0000000000000586,,"Menopause (New York, N.Y.)",4844776,5,[],499-505,2016 May,2016 May;23(5):499-505,Menopause,Changes in Heart Rate Variability during Vasomotor Symptoms among Midlife Women,23
207,"{'pubmed': [], 'medline': [], 'pmid': '26856907', 'doi': '10.5665/sleep.5770', 'pmcid': 'PMC4835312'}","['de Zambotti M', 'Willoughby AR', 'Franzen PL', 'Clark DB', 'Baker FC', 'Colrain IM']",10.5665/sleep.5770,2016 May 1,Sleep,4835312,5,[],1129-1137,2016 May 1,2016 May 1;39(5):1129-1137,Sleep,K-Complexes: Interaction between the Central and Autonomic Nervous Systems during Sleep,39
208,"{'pubmed': [], 'medline': [], 'pmid': '27574382', 'doi': '10.1055/s-0036-1572364', 'pmcid': 'PMC5001871'}","['Murray GL', 'Colombo J']",10.1055/s-0036-1572364,2016 Apr 28,"The International Journal of Angiology : Official Publication of the International College of Angiology, Inc",5001871,3,[],159-164,2016 Apr 28,2016 Apr 28;25(3):159-164,Int J Angiol,Ranolazine Therapy Reduces Non-ST-Segment-Elevation Myocardial Infarction and Unstable Angina in Coronary Disease Patients with Angina,25
209,"{'pubmed': [], 'medline': [], 'pmid': '26940639', 'doi': '10.1113/JP270984', 'pmcid': 'PMC4945717'}","['Machhada A', 'Marina N', 'Korsak A', 'Stuckey DJ', 'Lythgoe MF', 'Gourine AV']",10.1113/JP270984,2016 Apr 28,The Journal of Physiology,4945717,14,[],4017-4030,2016 Apr 28,2016 Apr 28;594(14):4017-4030,J Physiol,Origins of the vagal drive controlling left ventricular contractility,594
210,"{'pubmed': [], 'medline': [], 'pmid': '27667969', 'doi': '10.1080/15295192.2016.1158604', 'pmcid': 'PMC5032649', 'MID': 'NIHMS790833'}","['Wang Z', 'Deater-Deckard K', 'Bell MA']",10.1080/15295192.2016.1158604,2016 Apr 27,"Parenting, science and practice",5032649,3,[],206-218,2016 Apr 27,2016 Apr 27;16(3):206-218,Parent Sci Pract,The Role of Negative Affect and Physiological Regulation in maternal attribution,16
211,"{'pubmed': [], 'medline': [], 'pmid': '27117276', 'doi': '10.1177/0956797616640269', 'pmcid': 'PMC4980149', 'MID': 'NIHMS765109'}","['Sturge-Apple ML', 'Suor JH', 'Davies PT', 'Cicchetti D', 'Skibo MA', 'Rogosch FA']",10.1177/0956797616640269,2016 Apr 26,Psychological science,4980149,6,[],885-893,2016 Apr 26,2016 Apr 26;27(6):885-893,Psychol Sci,Vagal Tone and Children’s Delay of Gratification: Differential Sensitivity Across Resource Poor and Resource Rich Environments,27
212,"{'pubmed': [], 'medline': [], 'pmid': '27106171', 'doi': '10.2196/mhealth.5288', 'pmcid': 'PMC4859872'}","['Uddin AA', 'Morita PP', 'Tallevi K', 'Armour K', 'Li J', 'Nolan RP', 'Cafazzo JA']",10.2196/mhealth.5288,2016 Apr 22,JMIR mHealth and uHealth,4859872,2,[],e45,2016 Apr 22,2016 Apr 22;4(2):e45,JMIR Mhealth Uhealth,Development of a Wearable Cardiac Monitoring System for Behavioral Neurocardiac Training: A Usability Study,4
213,"{'pubmed': [], 'medline': [], 'pmid': '27100563', 'doi': '10.1037/fam0000209', 'pmcid': 'PMC5014657', 'MID': 'NIHMS772178'}","['Kelly RJ', 'El-Sheikh M']",10.1037/fam0000209,2016 Apr 21,Journal of family psychology : JFP : journal of the Division of Family Psychology of the American Psychological Association (Division 43),5014657,6,[],708-719,2016 Apr 21,2016 Apr 21;30(6):708-719,J Fam Psychol,Parental Problem Drinking and Children’s Sleep: The Role of Ethnicity and Socioeconomic Status,30
214,"{'pubmed': [], 'medline': [], 'pmid': '27195018', 'doi': '10.1155/2016/9585431', 'pmcid': 'PMC4852340'}","['Romano M', 'Iuppariello L', 'Ponsiglione AM', 'Improta G', 'Bifulco P', 'Cesarelli M']",10.1155/2016/9585431,2016 Apr 18,Computational and Mathematical Methods in Medicine,4852340,,[],9585431,2016 Apr 18,2016 Apr 18;2016:9585431,Comput Math Methods Med,Frequency and Time Domain Analysis of Foetal Heart Rate Variability with Traditional Indexes: A Critical Survey,2016
215,"{'pubmed': [], 'medline': [], 'pmid': '27077912', 'doi': '10.1371/journal.pone.0153187', 'pmcid': 'PMC4831707'}","['Cerritelli S', 'Hirschberg S', 'Hill R', 'Balthasar N', 'Pickering AE']",10.1371/journal.pone.0153187,2016 Apr 14,PLoS ONE,4831707,4,[],e0153187,2016 Apr 14,2016 Apr 14;11(4):e0153187,PLoS One,"Activation of Brainstem Pro-opiomelanocortin Neurons Produces Opioidergic Analgesia, Bradycardia and Bradypnoea",11
216,"{'pubmed': [], 'medline': [], 'pmid': '26953175', 'doi': '10.1098/rsta.2015.0193', 'pmcid': 'PMC4792403'}","['Daubechies I', 'Wang Y(', 'Wu HT']",10.1098/rsta.2015.0193,,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences",4792403,2065,[],20150193,2016 Apr 13,2016 Apr 13;374(2065):20150193,Philos Trans A Math Phys Eng Sci,ConceFT: concentration of frequency and time via a multitapered synchrosqueezed transform,374
