,ArticleIds,AuthorList,DOI,EPubDate,FullJournalName,Id,Issue,Item,Pages,PubDate,SO,Source,Title,Volume,cites,citedby
1095,"{'pubmed': [], 'medline': [], 'pmid': '22264436', 'doi': '10.1016/j.earlhumdev.2011.12.017', 'pmcid': 'PMC3753784', 'MID': 'NIHMS474547'}","['Gustafson KM', 'May LE', 'Yeh HW', 'Million SK', 'Allen JJ']",10.1016/j.earlhumdev.2011.12.017,2012 Jan 20,Early human development,3753784,7,[],539-546,2012 Jan 20,2012 Jan 20;88(7):539-546,Early Hum Dev,Fetal Cardiac Autonomic Control during Breathing and Non-Breathing Epochs: The Effect of Maternal Exercise,88,"['3751406', '3172991', '3130827', '3114157', '3102004', '2895624', '2884051', '2878489', '2860697', '2847770', '1590247', '346134']","['5309385', '5081933', '4927440', '4549003', '4146588', '3816553', '3683976']"
1096,"{'pubmed': [], 'medline': [], 'pmid': '22267392', 'doi': '10.1152/japplphysiol.01424.2010', 'pmcid': 'PMC3331590'}","['Friedman L', 'Dick TE', 'Jacono FJ', 'Loparo KA', 'Yeganeh A', 'Fishman M', 'Wilson CG', 'Strohl KP']",10.1152/japplphysiol.01424.2010,2012 Jan 19,Journal of Applied Physiology,3331590,8,[],1248-1257,2012 Jan 19,2012 Jan 19;112(8):1248-1257,J Appl Physiol (1985),Cardio-ventilatory coupling in young healthy resting subjects,112,"['2780003', '2680772', '2290446', '1664997', '1363246']","['4751338', '4052709', '3767161']"
1097,"{'pubmed': [], 'medline': [], 'pmid': '22272345', 'doi': '10.1371/journal.pone.0030413', 'pmcid': 'PMC3260299'}","['van Dijk AE', 'van Eijsden M', 'Stronks K', 'Gemke RJ', 'Vrijkotte TG']",10.1371/journal.pone.0030413,2012 Jan 17,PLoS ONE,3260299,1,[],e30413,2012 Jan 17,2012 Jan 17;7(1):e30413,PLoS One,Prenatal Stress and Balance of the Child's Cardiac Autonomic Nervous System at Age 5-6 Years,7,"['3767155', '3124255', '3031306', '2882911', '2811236', '2800796', '2651570', '1757551']","['3897676', '3667644']"
1098,"{'pubmed': [], 'medline': [], 'pmid': '22291847', 'doi': '10.1155/2012/501986', 'pmcid': 'PMC3265094'}","['Melville GW', 'Chang D', 'Colagiuri B', 'Marshall PW', 'Cheema BS']",10.1155/2012/501986,2012 Jan 16,Evidence-based Complementary and Alternative Medicine : eCAM,3265094,,[],501986,2012 Jan 16,2012 Jan 16;2012:501986,Evid Based Complement Alternat Med,Fifteen Minutes of Chair-Based Yoga Postures or Guided Meditation Performed in the Office Can Elicit a Relaxation Response,2012,"['2224896', '2176143', '1388129', '129630']","['5399826', '4959333', '4908105', '4893767', '3931195', '3648394', '3599360']"
1099,"{'pubmed': [], 'medline': [], 'pmid': '22236441', 'doi': '10.1186/1475-925X-11-2', 'pmcid': 'PMC3268104'}","['Karlsson M', 'Hörnsten R', 'Rydberg A', 'Wiklund U']",10.1186/1475-925X-11-2,2012 Jan 11,BioMedical Engineering OnLine,3268104,,[],2,2012 Jan 11,2012 Jan 11;11:2,Biomed Eng Online,Automatic filtering of outliers in RR intervals before analysis of heart rate variability in Holter recordings: a comparison with carefully edited data,11,[],"['4924321', '4351527']"
1100,"{'pubmed': [], 'medline': [], 'pmid': '22231359', 'doi': '10.1007/s10877-011-9332-y', 'pmcid': 'PMC3268017'}","['Addison PS', 'Watson JN', 'Mestek ML', 'Mecca RS']",10.1007/s10877-011-9332-y,2012 Jan 10,Journal of Clinical Monitoring and Computing,3268017,1,[],45-51,2012 Jan 10,2012 Jan 10;26(1):45-51,J Clin Monit Comput,Developing an algorithm for pulse oximetry derived respiratory rate (RRoxi): a healthy volunteer study,26,['1726217'],"['5500676', '5390977', '5367492', '5175543', '5023749', '4420848', '4309914', '4277838', '4142304']"
1101,"{'pubmed': [], 'medline': [], 'pmid': '22229928', 'doi': '10.1037/a0026836', 'pmcid': 'PMC3378918', 'MID': 'NIHMS357641'}","['Uchino BN', 'Cawthon RM', 'Smith TW', 'Light KC', 'McKenzie J', 'Carlisle M', 'Gunn H', 'Birmingham W', 'Bowen K']",10.1037/a0026836,2012 Jan 9,"Health psychology : official journal of the Division of Health Psychology, American Psychological Association",3378918,6,[],789-796,2012 Jan 9,2012 Jan 9;31(6):789-796,Health Psychol,"Social Relationships and Health: Is Feeling Positive, Negative, or Both (Ambivalent) about your Social Ties Related to Telomeres?",31,"['4499918', '4494753', '3684173', '3125427', '3051180', '3000178', '2862289', '2835357', '2830080', '2815830', '2749877', '2690709', '2647324', '1693310', '534658', '115301', '20425']","['5496682', '5417543', '5334440', '5133183', '4834932', '4636437', '4564251', '4561198', '3984367', '3970484', '3855878', '3827363', '3819141', '3711628', '3673032', '3496269']"
1102,"{'pubmed': [], 'medline': [], 'pmid': '22219209', 'doi': '10.1177/0898264311431303', 'pmcid': 'PMC3649068', 'MID': 'NIHMS465335'}","['Turiano NA', 'Spiro A III', 'Mroczek DK']",10.1177/0898264311431303,2012 Jan 4,Journal of aging and health,3649068,4,[],654-672,2012 Jan 4,2012 Jan 4;24(4):654-672,J Aging Health,Openness to Experience and Mortality in Men: Analysis of Trait and Facets,24,"['3410684', '3330146', '2643121']","['5413436', '5359074', '4956603', '4556536', '4103968', '3951727', '3864362', '3556088', '3330146', '3134197']"
1103,"{'pubmed': [], 'medline': [], 'pmid': '22291654', 'doi': '10.3389/fphys.2011.00111', 'pmcid': 'PMC3250672'}","['Cheng L', 'Khoo MC']",10.3389/fphys.2011.00111,2012 Jan 4,Frontiers in Physiology,3250672,,[],111,2012 Jan 4,2012 Jan 4;2:111,Front Physiol,Modeling the Autonomic and Metabolic Effects of Obstructive Sleep Apnea: A Simulation Study,2,"['3011976', '2965826', '1899294', '507773', '442388', '370948', '329589', '302637', '301852']","['5374509', '5085272', '4153831', '3488696', '3429040']"
1104,"{'pubmed': [], 'medline': [], 'pmid': '22236402', 'doi': '10.1111/j.1469-8986.2011.01335.x', 'pmcid': 'PMC3403707', 'MID': 'NIHMS342045'}","['Sauder KA', 'Johnston ER', 'Skulas-Ray AC', 'Campbell TS', 'West SG']",10.1111/j.1469-8986.2011.01335.x,2012 Jan 3,Psychophysiology,3403707,4,[],470-477,2012 Jan 3,2012 Jan 3;49(4):470-477,Psychophysiology,Effect of meal content on heart rate variability and cardiovascular reactivity to mental stress,49,"['4418670', '3862179', '3292202', '1129191', '1120075']","['4446506', '4310367', '3681100']"
1105,"{'pubmed': [], 'medline': [], 'pmid': '22319494', 'doi': '10.3389/fnevo.2011.00007', 'pmcid': 'PMC3251816'}","['Corey TP', 'Shoup-Knox ML', 'Gordis EB', 'Gallup GG Jr']",10.3389/fnevo.2011.00007,2012 Jan 3,Frontiers in Evolutionary Neuroscience,3251816,,[],7,2012 Jan 3,2012 Jan 3;3:7,Front Evol Neurosci,"Changes in Physiology before, during, and after Yawning",3,['2965053'],"['3678674', '3626133', '3534187']"
1106,"{'pubmed': [], 'medline': [], 'pmid': '22697452', 'doi': '10.1016/j.beth.2011.12.002', 'pmcid': 'PMC3475510', 'MID': 'NIHMS413269'}","['Bagner DM', 'Graziano PA', 'Jaccard J', 'Sheinkopf SJ', 'Vohr BR', 'Lester BM']",10.1016/j.beth.2011.12.002,2012 Jan 2,Behavior therapy,3475510,3,[],652-665,2012 Jan 2,2012 Jan 2;43(3):652-665,Behav Ther,An Initial Investigation of Baseline Respiratory Sinus Arrhythmia as a Moderator of Treatment Outcome for Young Children Born Premature with Externalizing Behavior Problems,43,"['3086584', '3004152', '2866142', '2773670', '1868418', '1801075', '1475725']","['5530857', '5417687', '5193164', '5131438', '4967088', '4911543', '4801752', '4132658', '3913175', '3778122']"
1107,"{'pubmed': [], 'medline': [], 'pmid': '23366747', 'doi': '10.1109/EMBC.2012.6346786', 'pmcid': 'PMC4900816', 'MID': 'NIHMS789542'}","['Baboli M', 'Singh A', 'Hafner N', 'Lubecke V']",10.1109/EMBC.2012.6346786,,Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual Conference,4900816,,[],3764-3767,2012,2012;2012:3764-3767,Conf Proc IEEE Eng Med Biol Soc,Parametric Study of Antennas for Long Range Doppler Radar Heart Rate Detection,2012,[],[]
1108,"{'pubmed': [], 'medline': [], 'pmid': '22458874', 'doi': '10.1080/10888705.2012.658330', 'pmcid': 'PMC3994748', 'MID': 'NIHMS559186'}","['Baker KC', 'Crockett CM', 'Lee GH', 'Oettinger BC', 'Schoof V', 'Thom JP']",10.1080/10888705.2012.658330,,Journal of applied animal welfare science : JAAWS,3994748,2,[],126-143,2012,2012;15(2):126-143,J Appl Anim Welf Sci,Pair Housing for Female Longtailed and Rhesus Macaques in the Laboratory: Behavior in Protected Contact Versus Full Contact,15,"['3367453', '3058767', '2933949', '2863312', '2654005']","['5436575', '4936960', '4809023', '4314936', '3973020', '3814393', '3690444', '3367453']"
1109,"{'pubmed': [], 'medline': [], 'pmid': '23584112', 'pmcid': 'PMC3763687'}","['Thomas S', 'Bacon AK', 'Sinha R', 'Uhart M', 'Adinoff B']",,,Alcohol Research : Current Reviews,3763687,4,[],459-467,2012,2012;34(4):459-467,Alcohol Res,Clinical Laboratory Stressors Used to Study Alcohol–Stress Relationships,34,"['3668981', '3117919', '3115478', '3077446', '2793411', '2758314', '2734452', '2734447', '2732914', '1906932']","['5477640', '5346059', '3893625']"
1110,"{'pubmed': [], 'medline': [], 'pmid': '23100854', 'doi': '10.1177/0098628311430172', 'pmcid': 'PMC3478779', 'MID': 'NIHMS412554'}","['Eisenberg N', 'Sulik MJ']",10.1177/0098628311430172,,"Teaching of psychology (Columbia, Mo.)",3478779,1,[],77-83,2012 Jan 1,2012 Jan 1;39(1):77-83,Teach Psychol,Emotion-Related Self-Regulation in Children,39,"['4334385', '3018741', '2773670', '2096418', '1868418', '1801075', '1785300', '1692414', '1676340']","['5308783', '5120549', '4971716', '4691419', '4630485', '4180783', '4114259', '3582324']"
1111,"{'pubmed': [], 'medline': [], 'pmid': '22837647', 'doi': '10.1016/j.avb.2011.10.001', 'pmcid': 'PMC3402358', 'MID': 'NIHMS335067'}","['Perkins S', 'Graham-Bermann S']",10.1016/j.avb.2011.10.001,,Aggression and violent behavior,3402358,1,[],89-98,2012 Jan-Feb,2012 Jan-Feb;17(1):89-98,Aggress Violent Behav,"Violence Exposure and the Development of School-Related Functioning: Mental Health, Neurocognition, and Learning",17,"['4270804', '4129515', '4120939', '3874383', '3854930', '3397665', '3100742', '3036972', '2910943', '2907247', '2874672', '2846099', '2846098', '2813461', '2735843', '2652864', '2577091', '2515713']","['5539953', '5066808', '4989087', '4636211', '4209413', '4120991', '3780319']"
1112,"{'pubmed': [], 'medline': [], 'pmid': '22518354', 'doi': '10.4103/2230-8229.94007', 'pmcid': 'PMC3326766'}",['Abdel-Rahman TA'],10.4103/2230-8229.94007,,Journal of Family and Community Medicine,3326766,1,[],20-25,2012 Jan-Apr,2012 Jan-Apr;19(1):20-25,J Family Community Med,Orthostatic hypotension before and after meal intake in diabetic patients and healthy elderly people,19,['1729464'],[]
1113,"{'pubmed': [], 'medline': [], 'pmid': '22211440', 'doi': '10.1080/15299732.2011.608628', 'pmcid': 'PMC3295227', 'MID': 'NIHMS358680'}","['Sledjeski EM', 'Delahanty DL']",10.1080/15299732.2011.608628,,Journal of trauma & dissociation : the official journal of the International Society for the Study of Dissociation (ISSD),3295227,1,[],32-50,2012,2012;13(1):32-50,J Trauma Dissociation,Prior peritraumatic dissociative experiences affect autonomic reactivity during trauma recall,13,['2958429'],[]
1114,"{'pubmed': [], 'medline': [], 'pmid': '22215928', 'doi': '10.5665/sleep.1604', 'pmcid': 'PMC3242681'}","['Pogach MS', 'Punjabi NM', 'Thomas N', 'Thomas RJ']",10.5665/sleep.1604,2012 Jan 1,Sleep,3242681,1,[],139-148,2012 Jan 1,2012 Jan 1;35(1):139-148,Sleep,Electrocardiogram-Based Sleep Spectrogram Measures of Sleep Stability and Glucose Disposal in Sleep Disordered Breathing,35,"['3114508', '3065172', '3031100', '2958224', '2927933', '2864879', '2854867', '2830401', '2803120', '2706909', '2681024', '2633056', '2276128', '2242689', '1978348', '1389697']","['4755452', '4381534', '3659370']"
1115,"{'pubmed': [], 'medline': [], 'pmid': '22108734', 'doi': '10.1016/j.hfc.2011.08.011', 'pmcid': 'PMC3223374', 'MID': 'NIHMS320871'}","['Strait JB', 'Lakatta EG']",10.1016/j.hfc.2011.08.011,,Heart failure clinics,3223374,1,[],143-164,2012 Jan,2012 Jan;8(1):143-164,Heart Fail Clin,Aging-associated cardiovascular changes and their relationship to heart failure,8,"['5391148', '3164777', '2991140', '2987602', '2950814', '2943242', '2943205', '2920375', '2919688', '2877878', '2801872', '2771854', '2637811', '2576043', '2576034', '2576023', '2373882', '2001291', '1150816', '507503']","['5533433', '5487258', '5480453', '5471507', '5466994', '5418492', '5409760', '5399319', '5396296', '5383555', '5352584', '5333881', '5319975', '5308873', '5304550', '5135377', '5120425', '5093969', '4911351', '4867343', '4831737', '4822244', '4726214', '4537122', '4476976', '4454162', '4414365', '4380759', '4205205', '4075084', '4068748', '3923601', '3883087', '3842772', '3794746', '3610528', '3569636', '3368861']"
1116,"{'pubmed': [], 'medline': [], 'pmid': '22081773', 'doi': '10.1016/j.rasd.2011.04.003', 'pmcid': 'PMC3212393', 'MID': 'NIHMS297623'}","['Levine TP', 'Sheinkopf SJ', 'Pescosolido M', 'Rodino A', 'Elia G', 'Lester B']",10.1016/j.rasd.2011.04.003,,Research in autism spectrum disorders,3212393,1,[],177-183,2012 Winter,2012 Winter;6(1):177-183,Res Autism Spectr Disord,Physiologic Arousal to Social Stress in Children with Autism Spectrum Disorders: A Pilot Study,6,"['3933029', '3121327', '2955575', '2698454', '2692557', '2441887', '2094109', '1088823']","['5503798', '5140009', '4737220', '4676885', '4412754', '4293203', '4180783', '4165710', '4099494', '4080880', '3961758', '3943749', '3928802', '3844321', '3827503', '3794559', '3618324', '3540960', '3533919', '3483080']"
1117,"{'pubmed': [], 'medline': [], 'pmid': '22203318', 'doi': '10.1007/s00213-011-2618-4', 'pmcid': 'PMC3346884', 'MID': 'NIHMS353214'}","['Garland EL', 'Franken IH', 'Howard MO']",10.1007/s00213-011-2618-4,2011 Dec 28,Psychopharmacology,3346884,1,[],17-26,2011 Dec 28,2011 Dec 28;222(1):17-26,Psychopharmacology (Berl),Cue-Elicited Heart Rate Variability and Attentional Bias Predict Alcohol Relapse Following Treatment,222,"['3748643', '3532517', '3260347', '3076531', '2999821', '2955797', '2921532', '2879014', '2868509', '2734452', '2690030', '2607325']","['5585893', '5266620', '4994847', '4909474', '4862581', '4803664', '4667783', '4658287', '4562995', '4465836', '4454376', '4336801', '4332392', '4252536', '4205955', '4139465', '4111972', '4062548', '4031442', '4022188', '3967721', '3798869', '3593971', '3548053', '3491319', '3355129']"
1118,"{'pubmed': [], 'medline': [], 'pmid': '22191488', 'doi': '10.1111/j.1469-7610.2011.02470.x', 'pmcid': 'PMC4048702', 'MID': 'NIHMS321288'}","['Wetter EK', 'El-Sheikh M']",10.1111/j.1469-7610.2011.02470.x,2011 Dec 23,"Journal of child psychology and psychiatry, and allied disciplines",4048702,2,[],168-177,2011 Dec 23,2011 Dec 23;53(2):168-177,J Child Psychol Psychiatry,"Trajectories of children's internalizing symptoms: The role of maternal internalizing symptoms, respiratory sinus arrhythmia, and child sex",53,"['3695441', '2846098', '2775438', '2757641', '2630713', '1868418']","['4676742', '4107166', '3638059']"
1119,"{'pubmed': [], 'medline': [], 'pmid': '22182294', 'doi': '10.1037/a0026518', 'pmcid': 'PMC3341487', 'MID': 'NIHMS368086'}","['Eisenberg N', 'Sulik MJ', 'Spinrad TL', 'Edwards A', 'Eggum ND', 'Liew J', 'Sallquist J', 'Popp TK', 'Smith CL', 'Hart D']",10.1037/a0026518,2011 Dec 19,Developmental Psychology,3341487,3,[],755-768,2011 Dec 19,2011 Dec 19;48(3):755-768,Dev Psychol,Differential Susceptibility and the Early Development of Aggression: Interactive Effects of Respiratory Sinus Arrhythmia and Environmental Quality,48,"['3018741', '3017667', '3004152', '2918238', '2848485', '2846098', '2823572', '2773670', '2764261', '2729513', '2690982', '2577379', '2096418', '1885202', '1868418', '1801075']","['5546087', '5415091', '4907884', '4807189', '4729811', '4677150', '4437810', '4431540', '4299660', '4163043', '4132658', '4074920']"
1120,"{'pubmed': [], 'medline': [], 'pmid': '22174403', 'doi': '10.1152/japplphysiol.01152.2011', 'pmcid': 'PMC3311658'}","['Clark MT', 'Rusin CG', 'Hudson JL', 'Lee H', 'Delos JB', 'Guin LE', 'Vergales BD', 'Paget-Brown A', 'Kattwinkel J', 'Lake DE', 'Moorman JR']",10.1152/japplphysiol.01152.2011,2011 Dec 15,Journal of Applied Physiology,3311658,5,[],859-867,2011 Dec 15,2011 Dec 15;112(5):859-867,J Appl Physiol (1985),Breath-by-breath analysis of cardiorespiratory interaction for quantifying developmental maturity in premature infants,112,"['5366243', '3215822', '3114161', '3114157', '2962445', '2865116', '2853197', '2617714', '2342859', '2259026', '1570581', '1330691', '1282944', '1281744', '1192333']","['5542430', '5321074', '5321050', '5293178', '3805718', '3627138', '3530123']"
1121,"{'pubmed': [], 'medline': [], 'pmid': '22168827', 'doi': '10.1186/1756-0500-4-539', 'pmcid': 'PMC3265556'}","['Konold T', 'Bone GE']",10.1186/1756-0500-4-539,2011 Dec 14,BMC Research Notes,3265556,,[],539,2011 Dec 14,2011 Dec 14;4:539,BMC Res Notes,Heart rate variability analysis in sheep affected by transmissible spongiform encephalopathies,4,"['3169472', '2848638', '2649067', '2390527', '1954950']",['5418773']
1122,"{'pubmed': [], 'medline': [], 'pmid': '22148947', 'doi': '10.1037/a0026519', 'pmcid': 'PMC4078043', 'MID': 'NIHMS592706'}","['Del Giudice M', 'Hinnant JB', 'Ellis BJ', 'El-Sheikh M']",10.1037/a0026519,2011 Dec 12,Developmental psychology,4078043,3,[],775-790,2011 Dec 12,2011 Dec 12;48(3):775-790,Dev Psychol,Adaptive Patterns of Stress Responsivity: A Preliminary Investigation,48,"['3695441', '3556268', '3298774', '3170998', '3086974', '3068241', '3017667', '2918238', '2874672', '2764264', '2729461', '1868418']","['5409100', '5079268', '4865688', '4845720', '4788470', '4622733', '4557735', '4333737', '4236853', '4163065', '3874140', '3779804']"
1123,"{'pubmed': [], 'medline': [], 'pmid': '24672284', 'doi': '10.1111/j.1532-7078.2011.00109.x', 'pmcid': 'PMC3963520', 'MID': 'NIHMS563315'}","['Mallin BM', 'Richards JE']",10.1111/j.1532-7078.2011.00109.x,2011 Dec 8,Infancy : the official journal of the International Society on Infant Studies,3963520,6,[],692-714,2011 Dec 8,2011 Dec 8;17(6):692-714,Infancy,Peripheral Stimulus Localization by Infants of Moving Stimuli on Complex Backgrounds,17,"['2936722', '2879590', '1892583', '1472184', '1463994']","['5237418', '5042801', '4949138']"
1124,"{'pubmed': [], 'medline': [], 'pmid': '22163222', 'doi': '10.3389/fphys.2011.00095', 'pmcid': 'PMC3233900'}","['Lombardi F', 'Stein PK']",10.3389/fphys.2011.00095,2011 Dec 8,Frontiers in Physiology,3233900,,[],95,2011 Dec 8,2011 Dec 8;2:95,Front Physiol,Origin of Heart Rate Variability and Turbulence: An Appraisal of Autonomic Modulation of Cardiovascular Function,2,"['3638897', '3058947']","['5573629', '5386976', '5346348', '5210325', '5118625', '4707587', '4376541', '4340167', '4263095', '4195932', '4175480', '4132256', '4111661', '4058279', '3931195', '3927848', '3812209', '3466801']"
